"Director","Producer","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Richard Brooks","Pandro S. Berman","Metro-Goldwyn-Mayer","Drama","English","Jan 12, 2017","1h 53m","In Kenya, Peter (Rock Hudson), the son of a white settler, forms a tight friendship with Kimani (Sidney Poitier), a Kenyan worker. After Kimani's father is imprisoned for enforcing a controversial tribal tradition, Kimani realizes his place is among the Mau Mau, a group that is organizing a revolt. The Mau Mau attacks Peter's brother-in-law Jeff (Robert Beatty) with tragic results, inspiring Peter to take action. When the two finally come face to face again, peace is hard to establish.",50,48,"Something of Value"
