"Director","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Agnieszka Holland","Stephen J. Rivele, Christopher Wilkinson","Metro-Goldwyn-Mayer","Sidney Kimmel Entertainment","PG-13 (Some Sexual Elements)","History, Drama","English","Nov 10, 2006, Limited","Oct 17, 2016","$352.8K","1h 43m","Dolby Digital","Anna Holtz (Diane Kruger), a student at the Vienna Music Conservatory, eagerly accepts an assignment to work as a copyist for composer Ludwig van Beethoven (Ed Harris). The temperamental maestro develops a growing affection for his new companion, but she has plans to marry her longtime beau.",28,56,"Copying Beethoven"
