"Director","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"David Butler","Twentieth Century Fox","PG","Musical","English","Mar 1, 2013","1h 13m","As the Civil War begins, Confederate officer Herbert Carey (John Boles) joins his regiment, leaving behind his wife and young daughter, Vergie (Shirley Temple), in the care of their slave, Uncle Billy (Bill Robinson). Union forces, led by Col. Morrison (Jack Holt), soon take over the Carey home, unaware that Herbert visits secretly whenever he can. Although Vergie proudly resists Morrison's kindness, when Herbert is caught and accused of spying, she turns to the colonel for help.",89,72,"The Littlest Rebel"
