"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Kenny Ortega","Jose Luis Escolar, Jackie George, Deborah Gregory, Cheryl Hill","Bethesda Brown, Alison Taylor","Disney Channel","TV-G","Kids & Family, Comedy, Drama","English","Jun 18, 2016","1h 36m","Members (Raven, Adrienne Bailon, Kiely Williams) of a teenage vocal group find adventure while participating in a music festival in Barcelona, Spain.",57,61,"The Cheetah Girls 2"
