"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Woody Allen","Robert Greenhut","Woody Allen","Orion Pictures","Orion Pictures","PG","Comedy, Drama","English","Mar 1, 1985, Original","Jul 25, 2012","1h 22m","Flat (1.85:1)","Unhappily married Depression-era waitress Cecilia (Mia Farrow) earns the money while her inattentive husband, Monk (Danny Aiello), blows their meager income on getting drunk and gambling. To assuage her loneliness, Cecilia escapes to the picture show and becomes transfixed with the movie ""The Purple Rose of Cairo,"" and especially with its lead character, archeologist Tom Baxter (Jeff Daniels). When Tom literally steps off of the screen and into her life, both realities are thrown into chaos.",93,88,"The Purple Rose of Cairo"
