"Director","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Michael Curtiz","Warner Bros.","Drama","English","Sep 1, 2009","1h 30m","In 1900, fugitives George Leach (John Garfield) and Ruth Brewster (Ida Lupino), along with writer Humphrey Van Weyden, board the seal ship the ""Ghost,"" under the command of callous Wolf Larsen (Edward G. Robinson). Ruth languishes sick below decks, while Leach and Van Weyden witness how Larsen's cruelty has hardened the crew. Van Weydon discovers that the ""Ghost"" is not a seal ship, but fleeing Larsen's brother, and that the captain has a deeper, darker secret that threatens the entire crew.",100,79,"The Sea Wolf"
