"Director","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Randall Miller","Cynthia Carle","Buena Vista Pictures","Touchstone Pictures, Mandeville Films","PG-13","Comedy","English","Mar 28, 1997, Original","Mar 1, 2013","$14.8M","1h 47m","Surround, SDDS, Dolby Digital","Brothers Kenny (Marlon Wayans) and Antoine Tyler (Kadeem Hardison) have always wanted to be basketball heroes, standing out as child athletes and now as college players at the University of Washington. But tragedy strikes during a game, when Kenny, the superstar of the family, sustains a fatal heart attack while playing. This forces Antoine to become the leader on the court, but not without some help from his brother, who returns as a ghost to help the Washington team in its quest for glory.",23,58,"The 6th Man"
