"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"William A. Seiter","Morrie Ryskind","RKO Pictures","Comedy","English","Sep 21, 1938, Limited","Nov 21, 2016","1h 19m","Broadway producer Gordon Miller (Groucho Marx) has sunk every dime into his latest project but still lacks the money to get the play out of rehearsals. While dodging hotel manager Gribble (Cliff Dunstan) and his henchman, Wagner (Donald MacBride), over his unpaid bills, Gordon, director Harry Binelli (Chico Marx) and manager Faker Englund (Harpo Marx) try to soothe the jangled nerves of their playwright (Frank Albertson) and convince a wealthy backer (Philip Loeb) to invest heavily in the show.",64,56,"Room Service"
