"Director","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Vincent Sherman","Warner Bros.","Warner Brothers/Seven Arts","Drama","English","Apr 7, 1950, Wide","Nov 21, 2016","1h 43m","Trapped in an unhappy marriage and a dirt-poor town, Ethel Whitehead (Joan Crawford) decides to break free of these confines after the death of her child changes her outlook on life. She leaves her husband, begins using her good looks to manipulate men into doing her bidding and eventually schemes her way into the arms of wealthy but sinister mobster George Castleman (David Brian). But despite her cunning, Ethel realizes she's in over her head when she tries to con George and things turn deadly.",80,75,"The Damned Don't Cry"
