"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Jesse Dvorak","Zeron Zhao, Qiyu Zhou","Zita Bai","Good Deed Entertainment","Monday Pictures, Good Deed Entertainment","Drama, Mystery & Thriller, Romance","English","Oct 17, 2023","1h 30m","Baby, a withdrawn and sensitive 17-year-old Chinese immigrant from a troubled home, is living in the outskirts of Seattle. One day, she meets a 20-year-old delinquent named Fox. Together they embark on a twisted journey to escape their hopeless fate.",53,60,"Baby, Don't Cry"
