"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Matthew J. Saville","Desray Armstrong, Angela Littlejohn","Matthew J. Saville","Greenwich Entertainment","New Zealand Film Commission, Sandy Lane Productions, Fulcrum Media Finance, Celsius Entertainment, New Zealand Screen Production Grant","Drama","English","Feb 24, 2023, Limited","Apr 4, 2023","1h 34m","Scope (2.35:1)","Ruth (Oscar nominee Charlotte Rampling) is a worldly former war correspondent now bored in retirement with a drinking problem and a newly fractured leg. Sam (George Ferrier) is her unruly grandson, recently kicked out of boarding school and grieving the death of his mother. When the two are brought together under the same roof, they form an unexpected bond.",92,79,"Juniper"
