"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Henry Levin","Sol C. Siegel","John Patrick","20th Century Fox","History, Drama","English","May 21, 1953, Original","Jan 1, 2013","1h 36m","Future president Andrew Jackson (Charlton Heston) rises to fame as a military hero and rescues love of his life Rachel Donelson (Susan Hayward) from an abusive marriage. A man from Tennessee -- which was at the time the edge of the American frontier -- Jackson endures as his critics and opponents characterize him as a rogue from the lawless West. But when his rival, Charles Dickinson (Carl Betz), insults Rachel, Jackson challenges him to a duel that results in a national controversy.",60,50,"The President's Lady"
