"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Gary Sherman","Gary Sherman, Frank Yablans","Gary Sherman, Karen Clark","Gary Sherman Productions, United Artists, Surreal Productions","PG-13","Mystery & Thriller","English","Apr 20, 1990, Limited","Sep 3, 2020","$4.1M","1h 35m","Surround","Single mom Katherine (Cheryl Ladd) forbids her 14-year-old daughter, Lisa (Staci Keanan), from dating. Frustrated, Lisa and her equally lonely friend Wendy (Tanya Fenmore) take to secretly following attractive men, sneakily learning their numbers and prank calling them. It's all in fun until Lisa phones the handsome Richard (D.W. Moffett), who mistakes her for a grown woman and forges an emotional connection with her. But Lisa doesn't know that Richard is a stalker himself, and he's dangerous.",50,49,"Lisa"
