"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Sally Potter","Christopher Sheppard","Sally Potter","Universal Focus, Universal Pictures","Le Studio Canal +, Working Title Films, Adventure Pictures","R (Sexuality)","Drama","English","May 25, 2001, Wide","Sep 2, 2003","$739.6K","1h 39m","Dolby Stereo, DTS, SDDS, Surround, Dolby Digital, Dolby SR","Flat (1.85:1)","A Russian Jewish girl (Christina Ricci) is separated from her father in 1927 and escapes to England, where she's rechristened Suzie. She grows up to be a singer in a Parisian theater populated by a glamorous Russian dancer (Cate Blanchett), an egotistical Italian tenor (John Turturro) and a handsome Gypsy horseman (Johnny Depp). When the Nazis invade France, however, Suzie's life is suddenly in danger, and she attempts to flee to the United States, where her father moved years earlier.",35,59,"The Man Who Cried"
