"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Mary Cybulski, John Tintori","Paul Dillon, Suzanne De Walt","Will Kern","R","Comedy, Drama","English","Jul 26, 2020","1h 35m","Surround","A nameless Chicago cab driver (Paul Dillon) picks up more than 30 different passengers over the course of a typical December day. Many of his fares are rude, from the evangelical Christians who force their small daughter to try to convert him, to the couple who pretend to have sex in the back seat. The driver tries to maintain his calm even as the passengers drive him crazy. As the day progresses, he tries to intervene, wondering how to help some of the mistreated women he picks up.",56,66,"Chicago Cab"
