"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Marc Munden","Laurence Bowen","Rob Young","R","Mystery & Thriller","English","Dec 30, 2020","1h 32m","Surround","Frank (John Simm), a lonely librarian, falls for Miranda (Christina Ricci) the moment she steps through his library doors and when she suddenly disappears, he tries to track her down in London. During his search he is shocked to learn that she has three identities as a dancer, dominatrix and con-woman and she is connected to the mysterious Christian who has designs on Frank's establishment, while she's playing a dangerous game with a millionaire called Nailor.",44,35,"Miranda"
