"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Gavin Wiesen","Adi Ezroni, Mandy Tagger Brockey, P. Jennifer Dana, Josh Crook","Seth W. Owen","Good Deed Entertainment","Good Deed Entertainment","R (Drug Content|Brief Nudity|Language Throughout|Sexual Material)","Comedy","English","Mar 17, 2017, Limited","Mar 24, 2017","1h 26m","Flat (1.85:1)","When his daughter (Analiegh Tipton) disappears in Los Angeles, a tough-minded businessman (J.K. Simmons) recruits her awkward ex-boyfriend (Emile Hirsch) to help him find her.",14,39,"All Nighter"
