"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Anna Boden, Ryan Fleck","Kevin Misher, Ben Browning","Anna Boden, Ryan Fleck","Focus Features","Misher Films","PG-13 (Language|Drug Material|Mature Thematic Issues|Sexual Content)","Comedy, Drama","English","Oct 8, 2010, Limited","Feb 12, 2014","$6.4M","1h 40m","Dolby Digital, DTS","Stressed by adolescence, 16-year-old Craig Gilner (Keir Gilchrist) checks himself into a mental-health clinic. Unfortunately, the youth wing is closed, so he must spend his mandated five-day stay with adults. One of them, Bobby (Zach Galifianakis), quickly becomes his mentor -- and protege, while Craig finds himself drawn to a fellow teen, Noelle (Emma Roberts), who just may be the cure he needs to forget an unrequited crush.",58,66,"It's Kind of a Funny Story"
