"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Terry George","Jim Sheridan, Arthur Lappin, Edward Burke","Terry George, Jim Sheridan","Castle Rock Entertainment, Hell's Kitchen Films","R","Drama","English","Apr 29, 2016","$608.0K","1h 52m","In 1981, Kathleen Quigley (Helen Mirren), a soft-spoken Irish schoolteacher, is shocked to learn that her son, Gerard (Aidan Gillen), has been arrested for his involvement in the Irish Republican Army. In prison, Gerard and his friend, Frank Higgins (David O'Hara), participate in a hunger strike. Kathleen, who's desperately worried for Gerard's health, strikes up an unlikely friendship with Frank's mother, Annie (Fionnula Flanagan), who supports their sons' drastic choice.",71,86,"Some Mother's Son"
