"Director","Producer","Screenwriter","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Liliana Cavani","Esa De Simone, Robert Gordon Edwards","Liliana Cavani, Italo Moscati","AVCO Embassy Pictures","R","Drama","English","Oct 1, 1974, Original","Mar 25, 2017","1h 57m","A Nazi death-camp sadomasochist (Dirk Bogarde) and a woman (Charlotte Rampling) he abused meet again in 1957 Vienna.",67,68,"The Night Porter"
