"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Bradford May","David Roessell","Renaissance Pictures","R","Horror","English","Jul 11, 1995, Limited","Apr 19, 2016","1h 33m","Surround","Scientist Peyton Westlake (Arnold Vosloo) returns to his lab believing he has disposed of his nemesis, mobster Robert G. Durant (Larry Drake), who gave him the hideous burns that transformed him into his alter ego, Darkman. While Darkman is perfecting an artificial skin that will restore his old appearance, Durant inexplicably returns to torment him. Overcome by rage, Darkman disguises himself with the artificial skin, setting out to infiltrate Durant's world and bring him to justice.",33,20,"Darkman II: The Return of Durant"
