"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Edoardo Ponti","Elda Ferri, Gabriella Martinelli, Roberto Pace","Edoardo Ponti","Super Ecran, Harold Greenberg Fund, Capri Films, Astral Films, First Look International, The Movie Network (TMN)","R","Drama","English","Oct 4, 2002, Original","Jan 23, 2019","1h 35m","A housewife (Sophia Loren), a famous cellist (Deborah Kara Unger) and a photojournalist (Mira Sorvino) wrestle with painful personal demons.",25,46,"Between Strangers"
