"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Norman Jewison","Norman Jewison, Robert Stigwood","MCA/Universal Pictures [us]","Universal Pictures","G","Musical","English","Aug 15, 1973, Wide","Apr 19, 2016","1h 47m","Surround, Stereo","Adapted from Andrew Lloyd Webber and Tim Rice's Broadway rock opera, ""Jesus Christ Superstar"" recounts the last days of Jesus Christ (Ted Neeley) from the perspective of Judas Iscariot (Carl Anderson), his betrayer. As Jesus' following increases, Judas begins to worry that Jesus is falling for his own hype, forgetting the principles of his teachings and growing too close to the prostitute Mary Magdalene (Yvonne Elliman). After Jesus has an outburst in a temple, Judas turns on him.",50,76,"Jesus Christ Superstar"
