"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Ben Chace","Sean T. Lamb","Ben Chace","Drama","Spanish","Jan 25, 2017","1h 30m","After a Cuban writer falls for a ballerina who is married to a military leader, he leaves the wealth of his family behind and pursues the excitement and passion during a time of revolution. Years later, he reflects on the mistakes of his youth.",64,100,"Sin Alas"
