"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Dick Maas","Laurens Geels, Dick Maas","Dick Maas","First Floor Features","R","Horror, Mystery & Thriller","English","May 11, 2001, Limited","Nov 14, 2017","1h 50m","Surround","After the elevators at a New York City skyscraper begin inexplicably malfunctioning, putting its passengers at risk, mechanic Mark Newman (James Marshall) and reporter Jennifer Evans (Naomi Watts) begin separate investigations. Newman gets resistance from superiors at his company, which manufactured the elevator, while additional elevator incidents cause several gruesome deaths. The police get involved and suspect that terrorists are responsible, but a far stranger explanation looms.",20,19,"Down"
