"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Eric Khoo","Fong Cheng Tan, Junxiang Huang","Fong Cheng Tan, Kim Hoh Wong","Strand Releasing","Zhao Wei Films, Strand Releasing","Drama","Japanese","Mar 22, 2019, Limited","Jun 27, 2019","$88.3K","1h 30m","Dolby SRD","Flat (1.85:1)","When a young ramen chef from Japan finds his late Singaporean mother's journal, he takes it with him to her native country, hoping to put together the story of his family and his life.",86,71,"Ramen Shop"
