"Director","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Stephen Portland","Stephen Portland","Self Distributed","Subspin Productions","Drama, Horror","English","Mar 1, 2019, Limited","Mar 8, 2019","1h 26m","A man and woman are struggling to adjust to life with their new baby, but their situation begins to unravel when they suspect that a menacing stranger could be lurking, watching, and even entering their home.",50,67,"Something"
