"Director","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Otto Preminger","20th Century Fox","Crime, Drama","English","Nov 28, 1949, Original","Oct 27, 2016","1h 37m","Plagued by an overwhelming urge to shoplift, Ann Sutton (Gene Tierney) is helped out of a tight spot by David Korvo (Jose Ferrer). Unfortunately for Ann, Korvo is a conniving hypnotist who draws her into a web of deception and murder through his mind-altering abilities and frames her for his misdeeds. While Ann's psychiatrist husband, Bill (Richard Conte), believes that his wife didn't commit the crimes, Korvo's devious scheme makes proving her innocence quite difficult.",92,63,"Whirlpool"
