"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Philippe Garrel","Saïd Ben Saïd, Michel Merkt","Philippe Garrel, Arlette Langmann, Caroline Deruas-Garrel, Jean-Claude Carrière","MUBI","SBS Productions, arte France Cinéma","Drama","French (France)","Jan 12, 2018, Limited","May 6, 2018","1h 16m","A woman returns home to discover her father is dating a woman who is the same age as her.",82,41,"Lover for a Day"
