"Director","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Raoul Walsh","John Twist, Ivan Goff, Ben Roberts","Warner Bros. Pictures","Warner Brothers/Seven Arts","Adventure","English","Aug 3, 1957, Original","Dec 5, 2008","2h 7m","The Civil War separates a New Orleans gentleman (Clark Gable) from his mistress (Yvonne De Carlo) and a slave (Sidney Poitier).",60,65,"Band of Angels"
