"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Martha Fiennes","Simon Bosanquet, Ileen Maisel","Peter Ettedgui, Michael Ignatieff, Aleksandr Pushkin","Samuel Goldwyn Company, Sterling Home Entertainment","Canwest, Rysher Entertainment, Baby Productions, 7 Arts International, Starz!","R","History, Drama","English","Feb 5, 2000, Wide","$183.8K","1h 46m","Surround, Stereo","In 1820s St. Petersburg, Russia, the cynical nobleman Onegin (Ralph Fiennes) finds himself the new owner of a country estate following the death of his uncle. Deciding to abandon the fast-paced city for the leisurely countryside, Onegin takes over the estate. There, he soon befriends his neighbor Lensky (Toby Stephens), who introduces the aristocrat to his fiancee's sister, Tatyana (Liv Tyler). Onegin and Tatyana share an attraction, but Onegin's coldness threatens the relationship.",48,72,"Onegin"
