"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Wesley Ruggles","William LeBaron","Mae West","Image Entertainment Inc.","Paramount Pictures","Comedy","English","Oct 6, 1933, Wide","Aug 3, 2010","1h 27m","Sharp, seductive and emotionally guarded Tira (Mae West) is a lauded and much-adored circus performer. Her newest suitor, a married New York City socialite named Kirk Lawrence (Kent Taylor), showers her with gifts. Kirk's cousin, Jack Clayton (Cary Grant), goes to Tira to try and convince her to end the affair. The two fall for one another, but when love and happiness risk taking Tira from the stage, her boss plots to break off the engagement and shackle her to the circus forever.",93,72,"I'm No Angel"
