"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Gary Nelson","Ron Miller","Jeb Rosebrook, Gerry Day","Walt Disney Productions","PG","Sci-Fi","English","Dec 18, 1979, Original","Jan 1, 2014","1h 37m","Surround, Stereo","In the future, a spaceship dubbed the USS Palomino is on its way back to Earth when it discovers another ship that had been assumed missing, the USS Cygnus. Kate McCrae (Yvette Mimieux), a scientist aboard the Palomino, learns that it's the same ship upon which her father had served as a crew member. When the Palomino's crew boards the Cygnus, they are met by Dr. Reindhardt (Maximilian Schell) and a bizarre, faceless army who plan to be the first people ever to explore a black hole.",41,45,"The Black Hole"
