"Director","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Max Ophuls","Enterprises Pictures, Metro-Goldwyn-Mayer","Drama","English","Feb 17, 1949, Limited","Jul 7, 2021","1h 28m","Wide-eyed and poor young Leonora (Barbara Bel Geddes) weds an obsessive millionaire named Ohlrig (Robert Ryan), but the marriage is loveless. Even worse, Ohlrig seems to have manic, violent tendencies. Eventually, young Leonora escapes her unhappy life and begins working with New York City doctor Larry Quinada (James Mason), who she soon falls for. Unfortunately, Ohlrig refuses to grant his wife a divorce, and things get even darker for Leonora when she realizes she's pregnant with his child.",100,77,"Caught"
