"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"William Wyler","Carl Laemmle Jr.","Elmer Rice","Universal Pictures","Universal Pictures","Comedy, Drama","English","Dec 25, 1933, Original","Jun 11, 2007","1h 18m","George Simon (John Barrymore) is a successful New York City lawyer who climbed out of a Jewish ghetto to become one of the most respected men in the business. But with a high-class wife (Doris Kenyon) and a reputation to protect, George is secretive about his early life. When the discovery of a misstep from his past threatens his career, and infidelity damages his marriage, Simon's life starts to spiral out of control, with only dedicated secretary Regina (Bebe Daniels) there to keep him afloat.",100,79,"Counsellor-at-Law"
