"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Céline Sciamma","Bénédicte Couvreur, Véronique Cayla","Céline Sciamma","Neon","Lilies Films, Hold Up Films, arte France Cinéma","R (Some Nudity and Sexuality)","History, Drama, LGBTQ+","French (France)","Dec 6, 2019, Limited","Feb 14, 2020","Apr 3, 2020","$3.8M","2h 1m","Dolby Digital","Flat (1.85:1)","In 1770 the young daughter of a French countess develops a mutual attraction to the female artist commissioned to paint her wedding portrait.",97,92,"Portrait of a Lady on Fire"
