"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Michael Goldenberg","Allan Mindel, Denise Shaw","Michael Goldenberg","New Line Cinema","New Line Cinema, Juno Pix","PG","Romance, Drama","English","Jan 26, 1996, Original","Jul 27, 1999","$19.0M","1h 27m","Surround, Stereo","Workaholic Lisa (Mary Stuart Masterson) long ago shut down emotionally, retreating into a shell during her painful childhood. Career is foremost in her mind and romance the very last thing. That changes when she receives a stunning bouquet of flowers from a secret admirer. When she asks the florist, Lewis (Christian Slater), where they came from, he admits they are from him. Lewis sweeps Lisa off her feet and seems to be her perfect man. But he too harbors a painful past.",19,67,"Bed of Roses"
