"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Stuart Gordon","Albert Band","Edgar Allan Poe, Dennis Paoli","Empire Pictures, Full Moon Entertainment","R","Horror","English","May 31, 1991, Limited","Nov 30, 2016","1h 37m","Stereo, Surround","Mad monk Torquemada (Lance Henriksen) wants a baker's (Jonathan Fuller) wife (Rona De Ricci) in his torture chamber for the Spanish Inquisition.",56,41,"The Pit and the Pendulum"
