"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"George Cukor","Arthur Hornblow Jr.","Patrick Hamilton, John Van Druten, Walter Reisch, John L. Balderston","Metro-Goldwyn-Mayer","Metro Goldwyn Mayer","Mystery & Thriller","English","May 11, 1944, Wide","Jan 1, 2009","1h 54m","Flat (1.37:1)","After the death of her famous opera-singing aunt, Paula (Ingrid Bergman) is sent to study in Italy to become a great opera singer as well. While there, she falls in love with the charming Gregory Anton (Charles Boyer). The two return to London, and Paula begins to notice strange goings-on: missing pictures, strange footsteps in the night and gaslights that dim without being touched. As she fights to retain her sanity, her new husband's intentions come into question.",89,90,"Gaslight"
