"Director","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Stephen Herek","Neil Landau, Tara Ison","Warner Bros.","Home Box Office (HBO), Outlaw Productions, Mercury Productions","PG-13","Comedy","English","Jun 7, 1991, Wide","Oct 17, 2016","$23.0M","1h 45m","Stereo, Surround","Sue Ellen Crandell (Christina Applegate) is a teenager eagerly awaiting her mother's (Concetta Tomei) summer-long absence. While the babysitter (Eda Reiss Merin) looks after her rambunctious younger siblings, Sue Ellen can party and have fun. But then the babysitter abruptly dies, leaving the Crandells short on cash. Sue Ellen finds a sweet job in fashion by lying about her age and experience on her résumé. But, while her siblings run wild, she discovers the downside of adulthood.",35,57,"Don't Tell Mom the Babysitter's Dead"
