"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Brian De Palma","Edward R. Pressman","Brian De Palma","Harbor Productions","PG","Musical, Comedy","English","Oct 31, 1974, Original","Mar 1, 2013","1h 32m","Stereo","After record producer Swan (Paul Williams) steals the music of songwriter Winslow Leach (William Finley) and gives it to one of his bands, Leach sneaks into Swan's offices. Catching Leach, Swan frames him for dealing drugs, which lands him in prison. After Leach breaks out and again attempts to sabotage Swan's empire, an accident crushes his face. Leach then dons a costume and becomes the Phantom, intent on ruining Swan while saving singer Phoenix (Jessica Harper) from a terrible fate.",82,84,"Phantom of the Paradise"
