"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Paxton Winters","Darren Aronofsky, Paula Linhares, Lisa Muskat, Marcos Tellechea","Paxton Winters","Muskat Filmed Properties, Spray Filmes, Reagent Media","Drama","Portuguese (Brazil)","1h 40m","An introverted teenager struggles to connect with her father after he's released from jail.",78,NA,"Pacified"
