"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Bomani J. Story","Darren Brandl, Jack Davis, Bomani J. Story","Bomani J. Story","RLJE Films","Crypt TV","Horror, Mystery & Thriller","English","Jun 9, 2023, Limited","Jun 23, 2023","$118.7K","1h 32m","Vicaria is a brilliant teenager who believes death is a disease that can be cured. After the brutal and sudden murder of her brother, she embarks on a dangerous journey to bring him back to life. Inspired by Mary Shelley's Frankenstein, THE ANGRY BLACK GIRL AND HER MONSTER thematically challenges our ideas of life and death. Bomani J. Story, the film's writer and director, crafts a thrilling tale about a family that, despite the terrors of systemic pressure, will survive and be reborn again.",85,87,"The Angry Black Girl and Her Monster"
