"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"James Whale","Carl Laemmle Jr.","Edna Ferber, Oscar Hammerstein II","Universal Pictures","Universal Pictures","Musical","English","May 17, 1936, Original","Apr 29, 2014","1h 53m","Based on Jerome Kern and Oscar Hammerstein II's Broadway hit, this musical spans four decades in the lives of performers on a Mississippi river boat. Sheltered beauty Magnolia Hawks (Irene Dunne) takes over as the show's leading lady when mulatto Julie (Helen Morgan) and her white husband are forced out of town by a narrow-minded sheriff. Charismatic opportunist Gaylord Ravenal (Allan Jones) wins Magnolia's heart, but his gambling losses threaten to ruin their chances for a happy marriage.",100,73,"Show Boat"
