"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Josh Boone","Judy Cairo","Josh Boone","Millennium Entertainment","Informant Media, Troy Entertainment, MICA Entertainment","R (Some Sexual Content|Language|Teen Drug and Alcohol Use)","Comedy, Drama","English","Jul 5, 2013, Limited","May 22, 2017","$79.0K","1h 37m","A successful writer (Greg Kinnear) tries to reconnect with his two children (Lily Collins, Nat Wolff) after his divorce.",58,69,"Stuck in Love"
