"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Emmanuelle Nicot","Julie Esparbes, Delphine Schmit","Emmanuelle Nicot","Tripode Productions, Hélicotronc","Drama","French (France)","1h 23m","Flat (1.85:1)","Dalva, 12, lives alone with her father. One evening, the police storms into their home and takes her into foster care. As Dalva befriends her new roommate Samia and social worker Jayden, she gradually comes to understand the love she shared with her father was not what she thought. With their help, Dalva will learn to become a child again.",95,100,"Love According to Dalva"
