"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Philippe Lesage","Philippe Lesage, Galilé Marion-Gauvin","Philippe Lesage","Drama","French (Canada)","Mar 23, 2017","1h 58m","Félix, a 10-year-old boy in Montreal, is afraid of everything, and when kidnappers start targeting boys, his imaginary demons merge with reality.",86,55,"The Demons"
