"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Chris Marker, Pierre Lhomme","Chris Marker, Catherine Varlin","Sofracima","Documentary","French (Canada)","Jan 20, 2016","2h 4m","This film by acclaimed director Chris Marker depicts the state of France during the early 1960s by presenting interviews with numerous Parisians. Recording these citizens in their familiar surroundings, the documentary, narrated by French actor Yves Montand, captures a wide range of unfiltered thoughts and opinions about various topics, including the Algerian War, the economy, religion and art. More than anything, however, the production features simple observations about everyday life.",94,92,"The Lovely Month of May"
