"Director","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Blake Edwards","TriStar Pictures, Cecchi Gori Group Tiger Cinema","R","Comedy, Drama","English","Apr 29, 1988, Limited","Apr 1, 2010","$3.4M","1h 47m","Stereo, Surround","Having retired from a life of gunfights and peacekeeping, the great Wyatt Earp (James Garner) has landed a job as adviser to a Western movie about himself. On the set of the silent picture, he gets to know Tom Mix (Bruce Willis), an actor who specializes in Westerns, who has been hired to portray Earp. Not long after making each others' acquaintance, they find out that Earp's ex-girlfriend's son is missing, and the man responsible may be studio chief Alfie Alperin (Malcolm McDowell).",21,29,"Sunset"
