"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"George Miller","Annette Handley, Adam Shapiro","Dana Baratta","Columbia TriStar Home Video, Paramount Pictures","Paramount Pictures, Kushner-Locke International","PG","Drama","English","Aug 17, 1994, Wide","Mar 12, 2002","$15.9M","1h 34m","Dolby, Surround, Stereo","In a coastal Maine town, Harry Whitney (Keith Carradine) and his family of animal enthusiasts nurse an ailing seal back to health. All of the Whitneys care deeply for Andre, the abandoned seal, but Harry's young daughter Toni (Tina Majorino) grows particularly close to the animal. Unfortunately, as Andre grows healthy again, his playful antics begin to infuriate the fishermen of the town, and the Whitneys became a target of ridicule. However, Toni and her family stand by their friend.",43,53,"Andre"
