"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Mariano Biasin","Laura Donari, Juan Pablo Miller","Mariano Biasin","Cinephobia Releasing","Tarea Fina, Verdadera Imagen","Drama, LGBTQ+","Spanish","Jun 20, 2023","1h 40m","In a small coastal town, 16-year-old Manuel plays in a band with his best friends and shares an unbreakable bond with Felipe, who he's known since childhood. Manuel is also dating Azul, but he begins to feel something unexpected when it comes to their first time together, and it makes him see things in a brand-new light and tests his relationships.",83,74,"Sublime"
