"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Scott Elliott, Sid Sadowskyj","Scott Elliott, Sid Sadowskyj","Scott Elliott, Sid Sadowskyj","Drama","English (United Kingdom)","1h 40m","In this inspirational story of friendship and coming-of-age, Scott (Richard Mason) and Sid (Tom Blyth) meet as teenagers in school, and form a fast partnership. Neglected by their parents and despite no encouragement from their teachers, these dream chasers set out to build bigger lives, launching businesses before they've even graduated from school, braving gangsters, and defying their own limits to push themselves further than anyone ever thought they could.",60,79,"Scott and Sid"
