"Director","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Michael Curtiz","Warner Bros. Pictures","Warner Brothers/Seven Arts","Romance","English","Aug 9, 1938, Original","Nov 20, 2016","1h 30m","The Lemp daughters -- Ann (Priscilla Lane), Kay (Rosemary Lane), Thea (Lola Lane) and Emma (Gale Page) -- belong to a family of talented musicians, with their father, Adam (Claude Rains), at the helm. To bring in extra income, the Lemps rent rooms in the house, which brings in composer Felix Deitz (Jeffrey Lynn) and pianist Mickey Borden (John Garfield). Since the daughters are all of marrying age and the men are bachelors, complications arise when love enters the household.",100,79,"Four Daughters"
