"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"R.J. Daniel Hanna","Maurice Black","Erin O'Connor","Vertical Entertainment","Vertical Entertainment","Drama","English","Oct 18, 2019, Limited","Oct 18, 2019","1h 42m","An impoverished single mother is losing her 15-year-old son to the rough streets of Washington, D.C. Unwilling to see him drop out and deal drugs, she places him in a private school. But when she can't afford the tuition, she soon launches a movement to change the system that is destroying him and thousands of others.",53,97,"Miss Virginia"
