"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Steven Spielberg","Richard D. Zanuck, David Brown","Hal Barwood, Matthew Robbins","Universal Pictures, Zanuck/Brown Productions","PG","Comedy, Drama","English","Jan 1, 2015","1h 49m","Married small-time crooks Lou-Jean (Goldie Hawn) and Clovis Poplin (William Atherton) lose their baby to the state of Texas and resolve to do whatever it takes to get him back. Lou-Jean gets Clovis out of jail, and the two steal their son from his foster home, in addition to taking a highway patrolman hostage. As a massive dragnet starts to pursue them across Texas, the couple become unlikely folk heroes and even start to bond with the captive policeman.",87,66,"The Sugarland Express"
