"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Andrew Haigh","Tristan Goligher","Andrew Haigh","A24","The Bureau","R (Language and Brief Violence)","Drama","English (United Kingdom)","Apr 6, 2018, Limited","Jul 3, 2018","$1.2M","2h 2m","Flat (1.85:1)","Charley, a teen living with his single father, finds work caring for an aging racehorse named Lean on Pete. When he learns Pete is bound for slaughter, the two embark on an odyssey across the new American frontier in search of a place to call home.",90,74,"Lean on Pete"
