"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Jessica Goldberg","Jack Heller, Dallas Sonnier","Jessica Goldberg","Strand Releasing","Drama","English","Mar 28, 2014, Limited","Dec 9, 2014","$2.6K","1h 24m","A college dropout (Krysten Ritter) struggles to take care of her young siblings after their parents inexplicably abandon them.",33,48,"Refuge"
