"Director","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Taylor Hackford","Warner Bros., New Vision Films","R","Drama","English","May 1, 2008","$12.6M","2h 7m","Surround","Life goes downhill for a 1950s Sugar Bowl star (Dennis Quaid) and his Magnolia Queen wife (Jessica Lange).",44,47,"Everybody's All-American"
