"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Richard Fleischer","Saul David","Jerome Bixby, Otto Klement, David Duncan, Harry Kleiner","20th Century Fox, 20th Century Fox Home Entertainment","20th Century Fox","PG","Sci-Fi","English","Aug 24, 1966, Original","Oct 22, 2013","1h 40m","Mono","The brilliant scientist Jan Benes (Jean Del Val) develops a way to shrink humans, and other objects, for brief periods of time. Benes, who is working in communist Russia, is transported by the CIA to America, but is attacked en route. In order to save the scientist, who has developed a blood clot in his brain, a team of Americans in a nuclear submarine is shrunk and injected into Benes' body. They have a finite period of time to fix the clot and get out before the miniaturization wears off.",92,68,"Fantastic Voyage"
