"Director","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Robert Greenwald","Brightstar Films, Chestnut Hill Productions, ML Delphi Premier Productions","R","Comedy, Drama","English","Sep 23, 1988, Limited","Apr 16, 2012","$2.9M","1h 41m","Surround, Stereo","Sandra (Susan Sarandon) and Wiley (Don Johnson) were married soon after high school, but now find themselves estranged from each other. Meanwhile, their old friend Sam (Jeff Daniels) thinks he has found true love for the first time with Adie (Elizabeth Perkins), a new schoolteacher. As the seasons change in a small Vermont town, friendships are tested as one relationship withers and another grows, and four individuals struggle to figure out what they really want.",44,35,"Sweet Hearts Dance"
