"Title","Name","Role"
"The Landlord","Hal Ashby","Director"
"The Landlord","Beau Bridges","Elgar Winthrop Julius Enders"
"The Landlord","Pearl Bailey","Marge"
"The Landlord","Diana Sands","Francine Marie Johnson"
"The Landlord","Louis Gossett Jr.","Copee Johnson"
"The Landlord","Lee Grant","Joyce Enders"
