"Title","Name","Role"
"Malcolm X","Spike Lee","Director"
"Malcolm X","Denzel Washington","Malcolm X"
"Malcolm X","Angela Bassett","Betty Shabazz"
"Malcolm X","Albert Hall","Baines"
"Malcolm X","Al Freeman Jr.","Elijah Muhammad"
"Malcolm X","Delroy Lindo","West Indian Archie"
