"Title","Name","Role"
"The Gang That Couldn't Shoot Straight","James Goldstone","Director"
"The Gang That Couldn't Shoot Straight","Jerry Orbach","Kid Sally"
"The Gang That Couldn't Shoot Straight","Leigh Taylor-Young","Angela"
"The Gang That Couldn't Shoot Straight","Jo Van Fleet","Big Momma"
"The Gang That Couldn't Shoot Straight","Lionel Stander","Baccala"
"The Gang That Couldn't Shoot Straight","Robert De Niro","Mario"
