"Title","Name","Role"
"The Little Mermaid: Ariel's Beginning","Peggy Holmes","Director"
"The Little Mermaid: Ariel's Beginning","Jodi Benson","Ariel"
"The Little Mermaid: Ariel's Beginning","Samuel E. Wright","Sebastian"
"The Little Mermaid: Ariel's Beginning","Jim Cummings","King Triton"
"The Little Mermaid: Ariel's Beginning","Sally Field","Marina Del Rey"
"The Little Mermaid: Ariel's Beginning","Parker Goris","Flounder"
